Title,Movie Link,Year,Duration,MPA,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. The Simpsons Movie,https://www.imdb.com/title/tt0462538/?ref_=sr_t_11,2007,1h 27m,PG-13,7.3,356K,"After Homer pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",75000000.0,536414293,183135014,74036787,['David Silverman'],"['James L. Brooks', 'Matt Groening', 'Al Jean']","['Dan Castellaneta', 'Julie Kavner', 'Nancy Cartwright']","['Adult Animation', 'Dark Comedy', 'Hand-Drawn Animation', 'Quest', 'Satire', 'Adventure', 'Animation', 'Comedy']",['United States'],"['Springfield, Blah Blah State, USA']","['Twentieth Century Fox', 'Gracie Films', 'The Curiosity Company']",['English'],5,34,0,2007
12. Wild Hogs,https://www.imdb.com/title/tt0486946/?ref_=sr_t_12,2007,1h 40m,PG-13,5.9,125K,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos.",,253625427,168273550,39699023,['Walt Becker'],['Brad Copeland'],"['Tim Allen', 'Martin Lawrence', 'John Travolta']","['Road Trip', 'Slapstick', 'Action', 'Adventure', 'Comedy']",['United States'],"['Madrid, New Mexico, USA']","['Touchstone Pictures', 'Tollin/Robbins Productions', 'Wild Hogs Productions']",['English'],0,4,0,2007
13. Knocked Up,https://www.imdb.com/title/tt0478311/?ref_=sr_t_13,2007,2h 9m,R,6.9,391K,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.",30000000.0,219922417,148768917,30690990,['Judd Apatow'],['Judd Apatow'],"['Seth Rogen', 'Katherine Heigl', 'Paul Rudd']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']",['United States'],"[""Knott's Berry Farm - 8039 Beach Boulevard, Buena Park, California, USA""]","['Universal Pictures', 'Apatow Productions']",['English'],8,26,0,2007
14. Juno,https://www.imdb.com/title/tt0467406/?ref_=sr_t_14,2007,1h 36m,PG-13,7.4,560K,"Faced with an unplanned pregnancy, an offbeat young woman makes a selfless decision regarding the unborn child.",7500000.0,232373066,143495265,413869,['Jason Reitman'],['Diablo Cody'],"['Elliot Page', 'Michael Cera', 'Jennifer Garner']","['Coming-of-Age', 'Quirky Comedy', 'Teen Comedy', 'Teen Drama', 'Comedy', 'Drama']","['United States', 'Canada']","['Coquitlam Centre Mall, Coquitlam, British Columbia, Canada']","['Fox Searchlight Pictures', 'Mandate Pictures', 'Mr. Mudd']","['English', 'Spanish']",90,101,1,2007
15. Rush Hour 3,https://www.imdb.com/title/tt0293564/?ref_=sr_t_15,2007,1h 31m,PG-13,6.2,190K,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.",140000000.0,258097122,140125968,50237000,['Brett Ratner'],"['Jeff Nathanson', 'Ross LaManna']","['Jackie Chan', 'Chris Tucker', 'Max von Sydow']","['Buddy Comedy', 'Buddy Cop', 'Gun Fu', 'Martial Arts', 'Action', 'Comedy', 'Crime', 'Thriller']","['United States', 'Germany']","['Esplanade du Trocadéro, Paris 16, Paris, France']","['New Line Cinema', 'Roger Birnbaum Productions', 'Arthur Sarkissian Productions']","['English', 'French', 'Japanese', 'Mandarin', 'Latin']",0,9,0,2007
16. Live Free or Die Hard,https://www.imdb.com/title/tt0337978/?ref_=sr_t_16,2007,2h 8m,PG-13,7.1,428K,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.,110000000.0,388156011,134529403,33369559,['Len Wiseman'],"['John Carlin', 'Roderick Thorp', 'Mark Bomback']","['Bruce Willis', 'Justin Long', 'Timothy Olyphant']","['Cyber Thriller', 'One-Person Army Action', 'Action', 'Thriller']","['United States', 'United Kingdom']","['Baltimore, Maryland, USA']","['Twentieth Century Fox', 'Dune Entertainment', 'Ingenious Film Partners']","['English', 'Italian', 'French']",3,16,0,2007
17. Fantastic Four: Rise of the Silver Surfer,https://www.imdb.com/title/tt0486576/?ref_=sr_t_17,2007,1h 32m,PG,5.6,284K,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,130000000.0,301913131,131921738,58051684,['Tim Story'],"['Don Payne', 'Mark Frost', 'John Turman']","['Ioan Gruffudd', 'Jessica Alba', 'Chris Evans']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United Kingdom', 'Germany', 'United States', 'Hong Kong', 'China', 'Thailand', 'Canada']","['Suruga Bay, Japan']","['Twentieth Century Fox', 'Constantin Film', 'Marvel Studios']","['English', 'Japanese', 'Chinese', 'Arabic']",3,17,0,2007
18. American Gangster,https://www.imdb.com/title/tt0765429/?ref_=sr_t_18,2007,2h 37m,R,7.8,468K,"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.",100000000.0,269755430,130164645,43565135,['Ridley Scott'],"['Steven Zaillian', 'Mark Jacobson']","['Denzel Washington', 'Russell Crowe', 'Chiwetel Ejiofor']","['Docudrama', 'Drug Crime', 'Gangster', 'Period Drama', 'True Crime', 'Biography', 'Crime', 'Drama']","['United States', 'United Kingdom']","['Chiang Mai, Thailand']","['Universal Pictures', 'Imagine Entertainment', 'Relativity Media']","['English', 'Thai', 'Spanish']",12,38,2,2007
19. Enchanted,https://www.imdb.com/title/tt0461770/?ref_=sr_t_19,2007,1h 47m,PG,7.1,222K,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.",85000000.0,340487869,127807262,34440317,['Kevin Lima'],['Bill Kelly'],"['Amy Adams', 'Susan Sarandon', 'James Marsden']","['Fairy Tale', 'Feel-Good Romance', 'Hand-Drawn Animation', 'Pop Musical', 'Romantic Comedy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['United States', 'Algeria', 'New Zealand']","['Brooklyn Bridge, New York City, New York, USA']","['Walt Disney Pictures', 'Josephson Entertainment', 'Andalasia Productions']",['English'],12,51,3,2007
20. Bee Movie,https://www.imdb.com/title/tt0389790/?ref_=sr_t_20,2007,1h 31m,PG,6.1,186K,"Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey and subsequently decides to sue them.",150000000.0,293514336,126631277,38021044,"['Simon J. Smith', 'Steve Hickner']","['Jerry Seinfeld', 'Spike Feresten', 'Barry Marder']","['Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick']","['Animal Adventure', 'Computer Animation', 'Legal Drama', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']","['United States', 'Canada']",[],"['DreamWorks Animation', 'Columbus 81 Productions']",['English'],0,15,0,2007
21. Superbad,https://www.imdb.com/title/tt0829482/?ref_=sr_t_21,2007,1h 53m,R,7.6,656K,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,20000000.0,170812574,121463226,33052411,['Greg Mottola'],"['Seth Rogen', 'Evan Goldberg']","['Michael Cera', 'Jonah Hill', 'Christopher Mintz-Plasse']","['Buddy Comedy', 'Dark Comedy', 'Raunchy Comedy', 'Teen Comedy', 'Comedy']",['United States'],"['Fox Hills Mall - 294 Fox Hills Mall, Culver City, California, USA']","['Columbia Pictures', 'Apatow Productions']",['English'],11,24,0,2007
22. I Now Pronounce You Chuck & Larry,https://www.imdb.com/title/tt0762107/?ref_=sr_t_22,2007,1h 55m,PG-13,5.9,157K,"Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.",85000000.0,187134117,120059556,34233750,['Dennis Dugan'],"['Barry Fanaro', 'Alexander Payne', 'Jim Taylor']","['Adam Sandler', 'Kevin James', 'Jessica Biel']","['Comedy', 'Romance']",['United States'],"['Niagara Falls, Ontario, Canada']","['Universal Pictures', 'Relativity Media', 'Happy Madison Productions']",['English'],0,14,0,2007
23. Hairspray,https://www.imdb.com/title/tt0427327/?ref_=sr_t_23,2007,1h 57m,PG,6.7,142K,Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.,75000000.0,203630031,118946291,27800000,['Adam Shankman'],"['Leslie Dixon', 'John Waters', ""Mark O'Donnell""]","['John Travolta', 'Queen Latifah', 'Nikki Blonsky']","['Pop Musical', 'Comedy', 'Drama', 'Musical', 'Romance']","['United States', 'United Kingdom', 'Canada']","['Lakeview Restaurant - 1132 Dundas St. W, Toronto, Ontario, Canada']","['New Line Cinema', 'Ingenious Film Partners', 'Zadan / Meron Productions']",['English'],21,45,0,2007
24. Blades of Glory,https://www.imdb.com/title/tt0445934/?ref_=sr_t_24,2007,1h 33m,PG-13,6.3,181K,"Two rival Olympic ice skaters, who have been permanently banned from the men's singles competition due to a feud, exploit a loophole that will allow them to qualify as a pairs team.",61000000.0,145710347,118594548,33014202,"['Josh Gordon', 'Will Speck']","['Craig Cox', 'Jeff Cox', 'Busy Philipps']","['Will Ferrell', 'Jon Heder', 'Amy Poehler']","['Buddy Comedy', 'Slapstick', 'Comedy', 'Sport']",['United States'],"['Colorado State University, Fort Collins, Colorado, USA']","['Dreamworks Pictures', 'Red Hour Films', 'Smart Entertainment']","['English', 'Japanese']",3,10,0,2007
25. Ocean's Thirteen,https://www.imdb.com/title/tt0496806/?ref_=sr_t_25,2007,2h 2m,PG-13,6.9,375K,"Danny Ocean rounds up the boys for a third heist after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff.",85000000.0,311312624,117154724,36133403,['Steven Soderbergh'],"['Brian Koppelman', 'David Levien', 'George Clayton Johnson']","['George Clooney', 'Brad Pitt', 'Matt Damon']","['Caper', 'Crime', 'Thriller']",['United States'],"['Bellagio Casino & Hotel - 3600 Las Vegas Boulevard South, Las Vegas, Nevada, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'Jerry Weintraub Productions']","['English', 'Mandarin', 'Spanish', 'French']",0,5,0,2007
26. Ghost Rider,https://www.imdb.com/title/tt0259324/?ref_=sr_t_26,2007,1h 50m,PG-13,5.3,259K,"When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",110000000.0,228738393,115802596,45388836,['Mark Steven Johnson'],['Mark Steven Johnson'],"['Nicolas Cage', 'Eva Mendes', 'Sam Elliott']","['Dark Fantasy', 'Superhero', 'Supernatural Fantasy', 'Action', 'Fantasy', 'Thriller']","['United States', 'Australia']","['Melbourne General Cemetary, Carlton, Melbourne, Victoria, Australia']","['Columbia Pictures', 'Crystal Sky Pictures', 'Relativity Media']",['English'],0,11,0,2007
27. Paranormal Activity,https://www.imdb.com/title/tt1179904/?ref_=sr_t_27,2007,1h 26m,R,6.3,263K,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.",15000.0,193355933,107918810,77873,['Oren Peli'],['Oren Peli'],"['Katie Featherston', 'Micah Sloat', 'Mark Fredrichs']","['B-Horror', 'Found Footage Horror', 'Supernatural Horror', 'Horror', 'Mystery']",['United States'],"['Bavarian Drive, Rancho Peñasquitos, San Diego, California, USA']","['Paramount Pictures', 'Dreamworks Pictures', 'Blumhouse Productions']",['English'],3,12,0,2007
28. Evan Almighty,https://www.imdb.com/title/tt0413099/?ref_=sr_t_28,2007,1h 36m,PG,5.4,158K,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,175000000.0,174440724,100462298,31192615,['Tom Shadyac'],"['Steve Koren', ""Mark O'Keefe"", 'Steve Oedekerk']","['Steve Carell', 'Morgan Freeman', 'Lauren Graham']","['Comedy', 'Family', 'Fantasy']",['United States'],"['Charlottesville, Virginia, USA']","['Universal Pictures', 'Spyglass Entertainment', 'Relativity Media']",['English'],2,11,0,2007
29. Meet the Robinsons,https://www.imdb.com/title/tt0396555/?ref_=sr_t_29,2007,1h 35m,G,6.8,116K,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.",150000000.0,169333034,97822171,25123781,['Stephen J. Anderson'],"['Jon Bernstein', 'Michelle Bochner Spitz', 'Don Hall']","['Daniel Hansen', 'Wesley Singerman', 'Angela Bassett']","['Computer Animation', 'Quest', 'Time Travel', 'Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Sci-Fi']",['United States'],"['Walt Disney Animation Studios - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios']",['English'],0,10,0,2007
30. Norbit,https://www.imdb.com/title/tt0477051/?ref_=sr_t_30,2007,1h 42m,PG-13,4.2,82K,"A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.",60000000.0,159814490,95673607,34195434,['Brian Robbins'],"['Eddie Murphy', 'Charlie Murphy', 'Jay Scherick']","['Eddie Murphy', 'Thandiwe Newton', 'Terry Crews']","['Comedy', 'Romance']",['United States'],"['Elm Street, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Dreamworks Pictures', 'Davis Entertainment', 'Tollin/Robbins Productions']",['English'],8,9,1,2007
31. The Bucket List,https://www.imdb.com/title/tt0825232/?ref_=sr_t_31,2007,1h 37m,PG-13,7.3,265K,Two terminally ill men escape from a cancer ward and head off on a road trip with a wish list of to-dos before they die.,45000000.0,175372502,93466502,335837,['Rob Reiner'],['Justin Zackham'],"['Jack Nicholson', 'Morgan Freeman', 'Sean Hayes']","['Dark Comedy', 'Road Trip', 'Adventure', 'Comedy', 'Drama']",['United States'],"['Taj Mahal, Agra, Uttar Pradesh, India']","['Warner Bros.', 'Zadan / Meron Productions', 'Two Ton Films']",['English'],3,4,0,2007
32. The Game Plan,https://www.imdb.com/title/tt0492956/?ref_=sr_t_32,2007,1h 50m,PG,6.4,102K,An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.,22000000.0,147880543,90648202,22950971,['Andy Fickman'],"['Nichole Millard', 'Kathryn Price', 'Audrey Wells']","['Dwayne Johnson', 'Kyra Sedgwick', 'Madison Pettis']","['Football', 'Comedy', 'Family', 'Sport']",['United States'],"['Gillette Stadium - One Patriot Place, Foxborough, Massachusetts, USA']","['Walt Disney Pictures', 'Mayhem Pictures', 'Monkey Dance Productions']",['English'],0,4,0,2007
33. Beowulf,https://www.imdb.com/title/tt0442933/?ref_=sr_t_33,2007,1h 55m,PG-13,6.3,177K,"The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, then Grendel's Mother, who begins killing out of revenge.",150000000.0,196393745,82280579,27515871,['Robert Zemeckis'],"['Neil Gaiman', 'Roger Avary', 'Anonymous']","['Ray Winstone', 'Crispin Glover', 'Angelina Jolie']","['Adult Animation', 'Computer Animation', 'Action', 'Adventure', 'Animation', 'Fantasy']","['United States', 'United Kingdom']","['Culver Studios - 9336 W. Washington Blvd., Culver City, California, USA']","['Paramount Pictures', 'Warner Bros.', 'Shangri-La Entertainment']","['English', 'Old English']",4,19,0,2007
34. Bridge to Terabithia,https://www.imdb.com/title/tt0398808/?ref_=sr_t_34,2007,1h 36m,PG,7.2,180K,"Leslie and Jess create the secret kingdom of Terabithia, a land of monsters, trolls, ogres and giants where they spend their free time ruling as king and queen and fighting evil creatures.",17000000.0,137587063,82272442,22564612,['Gabor Csupo'],"['Jeff Stockwell', 'David Paterson', 'Katherine Paterson']","['Josh Hutcherson', 'AnnaSophia Robb', 'Zooey Deschanel']","['Coming-of-Age', 'Drama', 'Family', 'Fantasy']","['United States', 'New Zealand']","['Auckland War Memorial Museum, Domain Drive, The Domain, Parnell, Auckland, New Zealand']","['Walden Media', 'Hal Lieberman Company', 'Lauren Levine Productions Inc.']",['English'],6,5,0,2007
35. Disturbia,https://www.imdb.com/title/tt0486822/?ref_=sr_t_35,2007,1h 45m,PG-13,6.8,264K,"When a teenager is placed under house arrest, he succumbs to despair and starts spying on his neighbors, hoping to spice up his life. This, however, leads him to witness a serial killer on the loose.",20000000.0,118114220,80209692,22224982,['D.J. Caruso'],"['Christopher Landon', 'Carl Ellsworth']","['Shia LaBeouf', 'David Morse', 'Carrie-Anne Moss']","['Psychological Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['6221 Painter Ave, Whittier, California, USA']","['Dreamworks Pictures', 'Cold Spring Pictures', 'The Montecito Picture Company']","['English', 'Spanish']",5,7,0,2007
36. No Country for Old Men,https://www.imdb.com/title/tt0477348/?ref_=sr_t_36,2007,2h 2m,R,8.2,1.1M,Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.,25000000.0,171632777,74283625,1202000,"['Ethan Coen', 'Joel Coen']","['Joel Coen', 'Ethan Coen', 'Cormac McCarthy']","['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin']","['Contemporary Western', 'Serial Killer', 'Crime', 'Drama', 'Thriller']",['United States'],"['Marfa, Texas, USA']","['Paramount Vantage', 'Miramax', 'Scott Rudin Productions']","['English', 'Spanish']",165,139,4,2007
37. Fred Claus,https://www.imdb.com/title/tt0486583/?ref_=sr_t_37,2007,1h 56m,PG,5.7,49K,"Fred Claus, Santa's bitter older brother, is forced to move to the North Pole to help Santa and the elves prepare for Christmas in exchange for cash.",100000000.0,97838349,72006777,18515473,['David Dobkin'],"['Dan Fogelman', 'Jessie Nelson']","['Vince Vaughn', 'Paul Giamatti', 'Elizabeth Banks']","['Dark Comedy', 'Holiday Comedy', 'Slapstick', 'Comedy', 'Family', 'Fantasy', 'Holiday']",['United States'],"['Pinewood Studios, Iver Heath, Buckinghamshire, England, UK']","['Warner Bros.', 'Silver Pictures', 'David Dobkin Productions']",['English'],0,0,0,2007
38. 1408,https://www.imdb.com/title/tt0450385/?ref_=sr_t_38,2007,1h 44m,PG-13,6.8,302K,"Author Michael Enslin, who specializes in debunking paranormal occurrences, checks into the fabled room 1408 in the Dolphin Hotel in New York City, settles in, and soon confronts genuine terror.",25000000.0,132963417,71985628,20617667,['Mikael Håfström'],"['Matt Greenberg', 'Scott Alexander', 'Larry Karaszewski']","['John Cusack', 'Samuel L. Jackson', 'Mary McCormack']","['Supernatural Horror', 'Fantasy', 'Horror', 'Mystery']",['United States'],"['Roosevelt Hotel - 45th Street & Madison Avenue, Manhattan, New York City, New York, USA']","['Dimension Films', 'The Weinstein Company', 'Di Bonaventura Pictures']",['English'],4,12,0,2007
39. The Golden Compass,https://www.imdb.com/title/tt0385752/?ref_=sr_t_39,2007,1h 53m,PG-13,6.1,200K,"In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.",180000000.0,372234864,70107728,26125000,['Chris Weitz'],"['Chris Weitz', 'Philip Pullman']","['Nicole Kidman', 'Daniel Craig', 'Dakota Blue Richards']","['Dark Fantasy', 'Fantasy Epic', 'Adventure', 'Family', 'Fantasy']","['United Kingdom', 'United States', 'Canada', 'France', 'Australia']","['Bergen, Hordaland, Norway']","['New Line Cinema', 'Ingenious Film Partners', 'Scholastic Productions']","['English', 'Icelandic', 'Russian', 'French']",7,32,1,2007
40. Charlie Wilson's War,https://www.imdb.com/title/tt0472062/?ref_=sr_t_40,2007,1h 42m,R,7.0,127K,"A drama based on Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.",75000000.0,119483446,66661095,9656250,['Mike Nichols'],"['Aaron Sorkin', 'George Crile']","['Tom Hanks', 'Julia Roberts', 'Philip Seymour Hoffman']","['Docudrama', 'Political Drama', 'Satire', 'Biography', 'Comedy', 'Drama', 'History']","['United States', 'Germany']","['Marrakech, Morocco']","['Universal Pictures', 'Relativity Media', 'Participant']","['English', 'Dari', 'Russian', 'Urdu', 'Hebrew', 'Arabic']",5,24,1,2007
